"record_type"	"source_accession_gse"	"source_accession_gsm"	"source_url"	"source_url_status"	"local_raw_relative_path"	"destination_relative_path"	"file_name"	"file_role"	"unpack_method"	"size_bytes_local_reference"	"sha256_local_reference"	"notes"
"raw_source_file"	"GSE278936"	"GSM8557996"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557996/suppl/GSM8557996_TRNA_17_tissue_lowres_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_lowres_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_lowres_image.png.gz"	"GSM8557996_TRNA_17_tissue_lowres_image.png.gz"	"raw_source"	"download_only"	"262036"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557996"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557996/suppl/GSM8557996_TRNA_17_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_positions_list.csv"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_positions_list.csv"	"GSM8557996_TRNA_17_tissue_positions_list.csv"	"raw_source"	"download_only"	"192510"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557996"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557996/suppl/GSM8557996_TRNA_17_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_positions_list.csv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557996_TRNA_17_tissue_positions_list.csv.gz"	"GSM8557996_TRNA_17_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"62038"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_barcodes.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_barcodes.tsv"	"GSM8557997_NEADT_1_barcodes.tsv"	"raw_source"	"download_only"	"58558"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_barcodes.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_barcodes.tsv.gz"	"GSM8557997_NEADT_1_barcodes.tsv.gz"	"raw_source"	"download_only"	"17708"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_features.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_features.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_features.tsv"	"GSM8557997_NEADT_1_features.tsv"	"raw_source"	"download_only"	"1348808"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_features.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_features.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_features.tsv.gz"	"GSM8557997_NEADT_1_features.tsv.gz"	"raw_source"	"download_only"	"304728"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_matrix.mtx"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_matrix.mtx"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_matrix.mtx"	"GSM8557997_NEADT_1_matrix.mtx"	"raw_source"	"download_only"	"147356467"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_matrix.mtx.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_matrix.mtx.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_matrix.mtx.gz"	"GSM8557997_NEADT_1_matrix.mtx.gz"	"raw_source"	"download_only"	"43210930"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_scalefactors_json.json"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_scalefactors_json.json"	"GSM8557997_NEADT_1_scalefactors_json.json"	"raw_source"	"download_only"	"155"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_scalefactors_json.json.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_scalefactors_json.json.gz"	"GSM8557997_NEADT_1_scalefactors_json.json.gz"	"raw_source"	"download_only"	"156"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_hires_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_hires_image.png"	"GSM8557997_NEADT_1_tissue_hires_image.png"	"raw_source"	"download_only"	"3766729"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_hires_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_hires_image.png.gz"	"GSM8557997_NEADT_1_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"3767353"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_lowres_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_lowres_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_lowres_image.png"	"GSM8557997_NEADT_1_tissue_lowres_image.png"	"raw_source"	"download_only"	"340661"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_lowres_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_lowres_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_lowres_image.png.gz"	"GSM8557997_NEADT_1_tissue_lowres_image.png.gz"	"raw_source"	"download_only"	"340766"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_positions_list.csv"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_positions_list.csv"	"GSM8557997_NEADT_1_tissue_positions_list.csv"	"raw_source"	"download_only"	"191395"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557997"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557997/suppl/GSM8557997_NEADT_1_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_positions_list.csv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557997_NEADT_1_tissue_positions_list.csv.gz"	"GSM8557997_NEADT_1_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"63328"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_barcodes.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_barcodes.tsv"	"GSM8557998_NEADT_2_barcodes.tsv"	"raw_source"	"download_only"	"59717"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_barcodes.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_barcodes.tsv.gz"	"GSM8557998_NEADT_2_barcodes.tsv.gz"	"raw_source"	"download_only"	"18026"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_features.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_features.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_features.tsv"	"GSM8557998_NEADT_2_features.tsv"	"raw_source"	"download_only"	"1348808"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_features.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_features.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_features.tsv.gz"	"GSM8557998_NEADT_2_features.tsv.gz"	"raw_source"	"download_only"	"304728"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_matrix.mtx"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_matrix.mtx"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_matrix.mtx"	"GSM8557998_NEADT_2_matrix.mtx"	"raw_source"	"download_only"	"153317031"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_matrix.mtx.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_matrix.mtx.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_matrix.mtx.gz"	"GSM8557998_NEADT_2_matrix.mtx.gz"	"raw_source"	"download_only"	"44915975"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_scalefactors_json.json"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_scalefactors_json.json"	"GSM8557998_NEADT_2_scalefactors_json.json"	"raw_source"	"download_only"	"167"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_scalefactors_json.json.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_scalefactors_json.json.gz"	"GSM8557998_NEADT_2_scalefactors_json.json.gz"	"raw_source"	"download_only"	"161"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_hires_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_hires_image.png"	"GSM8557998_NEADT_2_tissue_hires_image.png"	"raw_source"	"download_only"	"5085805"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_hires_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_hires_image.png.gz"	"GSM8557998_NEADT_2_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"5086629"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_lowres_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_lowres_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_lowres_image.png"	"GSM8557998_NEADT_2_tissue_lowres_image.png"	"raw_source"	"download_only"	"448420"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_lowres_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_lowres_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_lowres_image.png.gz"	"GSM8557998_NEADT_2_tissue_lowres_image.png.gz"	"raw_source"	"download_only"	"448540"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_positions_list.csv"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_positions_list.csv"	"GSM8557998_NEADT_2_tissue_positions_list.csv"	"raw_source"	"download_only"	"189360"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557998"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557998/suppl/GSM8557998_NEADT_2_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_positions_list.csv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557998_NEADT_2_tissue_positions_list.csv.gz"	"GSM8557998_NEADT_2_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"61109"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_barcodes.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_barcodes.tsv"	"GSM8557999_NEADT_3_barcodes.tsv"	"raw_source"	"download_only"	"86868"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_barcodes.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_barcodes.tsv.gz"	"GSM8557999_NEADT_3_barcodes.tsv.gz"	"raw_source"	"download_only"	"25985"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_features.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_features.tsv"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_features.tsv"	"GSM8557999_NEADT_3_features.tsv"	"raw_source"	"download_only"	"1348808"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_features.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_features.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_features.tsv.gz"	"GSM8557999_NEADT_3_features.tsv.gz"	"raw_source"	"download_only"	"304728"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_matrix.mtx"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_matrix.mtx"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_matrix.mtx"	"GSM8557999_NEADT_3_matrix.mtx"	"raw_source"	"download_only"	"145357670"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_matrix.mtx.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_matrix.mtx.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_matrix.mtx.gz"	"GSM8557999_NEADT_3_matrix.mtx.gz"	"raw_source"	"download_only"	"42754316"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_scalefactors_json.json"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_scalefactors_json.json"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_scalefactors_json.json"	"GSM8557999_NEADT_3_scalefactors_json.json"	"raw_source"	"download_only"	"156"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_scalefactors_json.json.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_scalefactors_json.json.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_scalefactors_json.json.gz"	"GSM8557999_NEADT_3_scalefactors_json.json.gz"	"raw_source"	"download_only"	"157"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_hires_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_hires_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_hires_image.png"	"GSM8557999_NEADT_3_tissue_hires_image.png"	"raw_source"	"download_only"	"4544181"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_hires_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_hires_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_hires_image.png.gz"	"GSM8557999_NEADT_3_tissue_hires_image.png.gz"	"raw_source"	"download_only"	"4544139"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_lowres_image.png"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_lowres_image.png"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_lowres_image.png"	"GSM8557999_NEADT_3_tissue_lowres_image.png"	"raw_source"	"download_only"	"399892"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_lowres_image.png.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_lowres_image.png.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_lowres_image.png.gz"	"GSM8557999_NEADT_3_tissue_lowres_image.png.gz"	"raw_source"	"download_only"	"399945"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_positions_list.csv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_positions_list.csv"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_positions_list.csv"	"GSM8557999_NEADT_3_tissue_positions_list.csv"	"raw_source"	"download_only"	"192315"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8557999"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8557nnn/GSM8557999/suppl/GSM8557999_NEADT_3_tissue_positions_list.csv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_positions_list.csv.gz"	"raw_visium_new\GSE278936_RAW\GSM8557999_NEADT_3_tissue_positions_list.csv.gz"	"GSM8557999_NEADT_3_tissue_positions_list.csv.gz"	"raw_source"	"download_only"	"67258"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8558000"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558000/suppl/GSM8558000_NEADT_4_barcodes.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_barcodes.tsv"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_barcodes.tsv"	"GSM8558000_NEADT_4_barcodes.tsv"	"raw_source"	"download_only"	"83961"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8558000"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558000/suppl/GSM8558000_NEADT_4_barcodes.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_barcodes.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_barcodes.tsv.gz"	"GSM8558000_NEADT_4_barcodes.tsv.gz"	"raw_source"	"download_only"	"25142"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8558000"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558000/suppl/GSM8558000_NEADT_4_features.tsv"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_features.tsv"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_features.tsv"	"GSM8558000_NEADT_4_features.tsv"	"raw_source"	"download_only"	"1348808"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8558000"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558000/suppl/GSM8558000_NEADT_4_features.tsv.gz"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_features.tsv.gz"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_features.tsv.gz"	"GSM8558000_NEADT_4_features.tsv.gz"	"raw_source"	"download_only"	"304728"	""	"Candidate URL inferred from GSM accession when available."
"raw_source_file"	"GSE278936"	"GSM8558000"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558000/suppl/GSM8558000_NEADT_4_matrix.mtx"	"candidate_geo_ftp_url"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_matrix.mtx"	"raw_visium_new\GSE278936_RAW\GSM8558000_NEADT_4_matrix.mtx"	"GSM8558000_NEADT_4_matrix.mtx"	"raw_source"	"download_only"	"161532796"	""	"Candidate URL inferred from GSM accession when available."
