sample_id	source_dataset	source_accession_gse	source_accession_gsm	source_type	source_sample_label	file_role	source_url	source_download_url	source_file_name	source_archive_name	source_archive_type	raw_cache_relative_path	cohort_relative_path	archive_member_relative_path	required_for_step01	notes
SAMPLE_0006	GSE250521	GSE250521	GSM7980864	geo_supplementary_file	PTC-1_visium	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7980nnn/GSM7980864/suppl/GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz	GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz	GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0006\spatial\GSM7980864_PTC-1_visium_tissue_positions_list.csv	raw_visium_new\GSE250521_RAW\GSM7980864_PTC-1_visium_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_barcodes.tsv.gz	GSM8657778_H1155_barcodes.tsv.gz	GSM8657778_H1155_barcodes.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0007\raw\GSM8657778_H1155_barcodes.tsv	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_features.tsv.gz	GSM8657778_H1155_features.tsv.gz	GSM8657778_H1155_features.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_features.tsv.gz	visium_cohort_clean\SAMPLE_0007\raw\GSM8657778_H1155_features.tsv	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_matrix.mtx.gz	GSM8657778_H1155_matrix.mtx.gz	GSM8657778_H1155_matrix.mtx.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0007\raw\GSM8657778_H1155_matrix.mtx	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_scalefactors_json.json.gz	GSM8657778_H1155_scalefactors_json.json.gz	GSM8657778_H1155_scalefactors_json.json.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0007\spatial\GSM8657778_H1155_scalefactors_json.json	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_hires_image.png.gz	GSM8657778_H1155_tissue_hires_image.png.gz	GSM8657778_H1155_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0007\spatial\GSM8657778_H1155_tissue_hires_image.png	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_lowres_image.png.gz	GSM8657778_H1155_tissue_lowres_image.png.gz	GSM8657778_H1155_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0007\spatial\GSM8657778_H1155_tissue_lowres_image.png	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0007	GSE261958	GSE261958	GSM8657778	geo_supplementary_file	H1155	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657778/suppl/GSM8657778_H1155_tissue_positions.csv.gz	GSM8657778_H1155_tissue_positions.csv.gz	GSM8657778_H1155_tissue_positions.csv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0007\spatial\GSM8657778_H1155_tissue_positions.csv	raw_visium_new\GSE261958_RAW\GSM8657778_H1155_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_barcodes.tsv.gz	GSM8657779_H1156_barcodes.tsv.gz	GSM8657779_H1156_barcodes.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0008\raw\GSM8657779_H1156_barcodes.tsv	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_features.tsv.gz	GSM8657779_H1156_features.tsv.gz	GSM8657779_H1156_features.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_features.tsv.gz	visium_cohort_clean\SAMPLE_0008\raw\GSM8657779_H1156_features.tsv	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_matrix.mtx.gz	GSM8657779_H1156_matrix.mtx.gz	GSM8657779_H1156_matrix.mtx.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0008\raw\GSM8657779_H1156_matrix.mtx	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_scalefactors_json.json.gz	GSM8657779_H1156_scalefactors_json.json.gz	GSM8657779_H1156_scalefactors_json.json.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0008\spatial\GSM8657779_H1156_scalefactors_json.json	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_hires_image.png.gz	GSM8657779_H1156_tissue_hires_image.png.gz	GSM8657779_H1156_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0008\spatial\GSM8657779_H1156_tissue_hires_image.png	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_lowres_image.png.gz	GSM8657779_H1156_tissue_lowres_image.png.gz	GSM8657779_H1156_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0008\spatial\GSM8657779_H1156_tissue_lowres_image.png	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0008	GSE261958	GSE261958	GSM8657779	geo_supplementary_file	H1156	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657779/suppl/GSM8657779_H1156_tissue_positions.csv.gz	GSM8657779_H1156_tissue_positions.csv.gz	GSM8657779_H1156_tissue_positions.csv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0008\spatial\GSM8657779_H1156_tissue_positions.csv	raw_visium_new\GSE261958_RAW\GSM8657779_H1156_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_barcodes.tsv.gz	GSM8657780_H1157_barcodes.tsv.gz	GSM8657780_H1157_barcodes.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0009\raw\GSM8657780_H1157_barcodes.tsv	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_features.tsv.gz	GSM8657780_H1157_features.tsv.gz	GSM8657780_H1157_features.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_features.tsv.gz	visium_cohort_clean\SAMPLE_0009\raw\GSM8657780_H1157_features.tsv	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_matrix.mtx.gz	GSM8657780_H1157_matrix.mtx.gz	GSM8657780_H1157_matrix.mtx.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0009\raw\GSM8657780_H1157_matrix.mtx	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_scalefactors_json.json.gz	GSM8657780_H1157_scalefactors_json.json.gz	GSM8657780_H1157_scalefactors_json.json.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0009\spatial\GSM8657780_H1157_scalefactors_json.json	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_hires_image.png.gz	GSM8657780_H1157_tissue_hires_image.png.gz	GSM8657780_H1157_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0009\spatial\GSM8657780_H1157_tissue_hires_image.png	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_lowres_image.png.gz	GSM8657780_H1157_tissue_lowres_image.png.gz	GSM8657780_H1157_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0009\spatial\GSM8657780_H1157_tissue_lowres_image.png	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0009	GSE261958	GSE261958	GSM8657780	geo_supplementary_file	H1157	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657780/suppl/GSM8657780_H1157_tissue_positions.csv.gz	GSM8657780_H1157_tissue_positions.csv.gz	GSM8657780_H1157_tissue_positions.csv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0009\spatial\GSM8657780_H1157_tissue_positions.csv	raw_visium_new\GSE261958_RAW\GSM8657780_H1157_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_barcodes.tsv.gz	GSM8657781_H1180_barcodes.tsv.gz	GSM8657781_H1180_barcodes.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0010\raw\GSM8657781_H1180_barcodes.tsv	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_features.tsv.gz	GSM8657781_H1180_features.tsv.gz	GSM8657781_H1180_features.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_features.tsv.gz	visium_cohort_clean\SAMPLE_0010\raw\GSM8657781_H1180_features.tsv	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_matrix.mtx.gz	GSM8657781_H1180_matrix.mtx.gz	GSM8657781_H1180_matrix.mtx.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0010\raw\GSM8657781_H1180_matrix.mtx	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_scalefactors_json.json.gz	GSM8657781_H1180_scalefactors_json.json.gz	GSM8657781_H1180_scalefactors_json.json.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0010\spatial\GSM8657781_H1180_scalefactors_json.json	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_hires_image.png.gz	GSM8657781_H1180_tissue_hires_image.png.gz	GSM8657781_H1180_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0010\spatial\GSM8657781_H1180_tissue_hires_image.png	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_lowres_image.png.gz	GSM8657781_H1180_tissue_lowres_image.png.gz	GSM8657781_H1180_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0010\spatial\GSM8657781_H1180_tissue_lowres_image.png	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0010	GSE261958	GSE261958	GSM8657781	geo_supplementary_file	H1180	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657781/suppl/GSM8657781_H1180_tissue_positions.csv.gz	GSM8657781_H1180_tissue_positions.csv.gz	GSM8657781_H1180_tissue_positions.csv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0010\spatial\GSM8657781_H1180_tissue_positions.csv	raw_visium_new\GSE261958_RAW\GSM8657781_H1180_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0011	GSE261958	GSE261958	GSM8657782	geo_supplementary_file	H1189_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657782/suppl/GSM8657782_H1189_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657782/suppl/GSM8657782_H1189_barcodes.tsv.gz	GSM8657782_H1189_barcodes.tsv.gz	GSM8657782_H1189_barcodes.tsv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657782_H1189_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0011\raw\GSM8657782_H1189_barcodes.tsv	raw_visium_new\GSE261958_RAW\GSM8657782_H1189_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
