"sample_id"	"destination_relative_path"	"cohort_relative_path"	"file_name"	"extension"	"size_bytes_local_reference"	"raw_match_status"	"local_raw_relative_path"	"source_url"	"unpack_method"	"notes"
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\metadata.json"	"SAMPLE_0046\metadata.json"	"metadata.json"	".json"	"2543"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\raw\GSM8558021_CRPC_3_barcodes.tsv"	"SAMPLE_0046\raw\GSM8558021_CRPC_3_barcodes.tsv"	"GSM8558021_CRPC_3_barcodes.tsv"	".tsv"	"34542"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\raw\GSM8558021_CRPC_3_features.tsv"	"SAMPLE_0046\raw\GSM8558021_CRPC_3_features.tsv"	"GSM8558021_CRPC_3_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\raw\GSM8558021_CRPC_3_matrix.mtx"	"SAMPLE_0046\raw\GSM8558021_CRPC_3_matrix.mtx"	"GSM8558021_CRPC_3_matrix.mtx"	".mtx"	"82776570"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\spatial\GSM8558021_CRPC_3_scalefactors_json.json"	"SAMPLE_0046\spatial\GSM8558021_CRPC_3_scalefactors_json.json"	"GSM8558021_CRPC_3_scalefactors_json.json"	".json"	"158"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_hires_image.png"	"SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_hires_image.png"	"GSM8558021_CRPC_3_tissue_hires_image.png"	".png"	"4480834"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_lowres_image.png"	"SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_lowres_image.png"	"GSM8558021_CRPC_3_tissue_lowres_image.png"	".png"	"379756"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0046"	"visium_cohort_clean\SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_positions_list.csv"	"SAMPLE_0046\spatial\GSM8558021_CRPC_3_tissue_positions_list.csv"	"GSM8558021_CRPC_3_tissue_positions_list.csv"	".csv"	"190290"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558021_CRPC_3_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558021/suppl/GSM8558021_CRPC_3_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\metadata.json"	"SAMPLE_0047\metadata.json"	"metadata.json"	".json"	"2543"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\raw\GSM8558022_CRPC_4_barcodes.tsv"	"SAMPLE_0047\raw\GSM8558022_CRPC_4_barcodes.tsv"	"GSM8558022_CRPC_4_barcodes.tsv"	".tsv"	"30134"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\raw\GSM8558022_CRPC_4_features.tsv"	"SAMPLE_0047\raw\GSM8558022_CRPC_4_features.tsv"	"GSM8558022_CRPC_4_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\raw\GSM8558022_CRPC_4_matrix.mtx"	"SAMPLE_0047\raw\GSM8558022_CRPC_4_matrix.mtx"	"GSM8558022_CRPC_4_matrix.mtx"	".mtx"	"59299144"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\spatial\GSM8558022_CRPC_4_scalefactors_json.json"	"SAMPLE_0047\spatial\GSM8558022_CRPC_4_scalefactors_json.json"	"GSM8558022_CRPC_4_scalefactors_json.json"	".json"	"166"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_hires_image.png"	"SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_hires_image.png"	"GSM8558022_CRPC_4_tissue_hires_image.png"	".png"	"3479666"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_lowres_image.png"	"SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_lowres_image.png"	"GSM8558022_CRPC_4_tissue_lowres_image.png"	".png"	"316835"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0047"	"visium_cohort_clean\SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_positions_list.csv"	"SAMPLE_0047\spatial\GSM8558022_CRPC_4_tissue_positions_list.csv"	"GSM8558022_CRPC_4_tissue_positions_list.csv"	".csv"	"191797"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558022_CRPC_4_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558022/suppl/GSM8558022_CRPC_4_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\metadata.json"	"SAMPLE_0048\metadata.json"	"metadata.json"	".json"	"2543"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\raw\GSM8558023_CRPC_5_barcodes.tsv"	"SAMPLE_0048\raw\GSM8558023_CRPC_5_barcodes.tsv"	"GSM8558023_CRPC_5_barcodes.tsv"	".tsv"	"17955"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\raw\GSM8558023_CRPC_5_features.tsv"	"SAMPLE_0048\raw\GSM8558023_CRPC_5_features.tsv"	"GSM8558023_CRPC_5_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\raw\GSM8558023_CRPC_5_matrix.mtx"	"SAMPLE_0048\raw\GSM8558023_CRPC_5_matrix.mtx"	"GSM8558023_CRPC_5_matrix.mtx"	".mtx"	"28842106"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\spatial\GSM8558023_CRPC_5_scalefactors_json.json"	"SAMPLE_0048\spatial\GSM8558023_CRPC_5_scalefactors_json.json"	"GSM8558023_CRPC_5_scalefactors_json.json"	".json"	"167"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_hires_image.png"	"SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_hires_image.png"	"GSM8558023_CRPC_5_tissue_hires_image.png"	".png"	"3931845"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_lowres_image.png"	"SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_lowres_image.png"	"GSM8558023_CRPC_5_tissue_lowres_image.png"	".png"	"325322"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0048"	"visium_cohort_clean\SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_positions_list.csv"	"SAMPLE_0048\spatial\GSM8558023_CRPC_5_tissue_positions_list.csv"	"GSM8558023_CRPC_5_tissue_positions_list.csv"	".csv"	"190585"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558023_CRPC_5_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558023/suppl/GSM8558023_CRPC_5_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\metadata.json"	"SAMPLE_0049\metadata.json"	"metadata.json"	".json"	"2509"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\raw\GSM8558024_MET_A_barcodes.tsv"	"SAMPLE_0049\raw\GSM8558024_MET_A_barcodes.tsv"	"GSM8558024_MET_A_barcodes.tsv"	".tsv"	"41610"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\raw\GSM8558024_MET_A_features.tsv"	"SAMPLE_0049\raw\GSM8558024_MET_A_features.tsv"	"GSM8558024_MET_A_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\raw\GSM8558024_MET_A_matrix.mtx"	"SAMPLE_0049\raw\GSM8558024_MET_A_matrix.mtx"	"GSM8558024_MET_A_matrix.mtx"	".mtx"	"7855747"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\spatial\GSM8558024_MET_A_scalefactors_json.json"	"SAMPLE_0049\spatial\GSM8558024_MET_A_scalefactors_json.json"	"GSM8558024_MET_A_scalefactors_json.json"	".json"	"158"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_hires_image.png"	"SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_hires_image.png"	"GSM8558024_MET_A_tissue_hires_image.png"	".png"	"5318028"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_lowres_image.png"	"SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_lowres_image.png"	"GSM8558024_MET_A_tissue_lowres_image.png"	".png"	"512298"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0049"	"visium_cohort_clean\SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_positions_list.csv"	"SAMPLE_0049\spatial\GSM8558024_MET_A_tissue_positions_list.csv"	"GSM8558024_MET_A_tissue_positions_list.csv"	".csv"	"189981"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558024_MET_A_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558024/suppl/GSM8558024_MET_A_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\metadata.json"	"SAMPLE_0050\metadata.json"	"metadata.json"	".json"	"2509"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\raw\GSM8558025_MET_B_barcodes.tsv"	"SAMPLE_0050\raw\GSM8558025_MET_B_barcodes.tsv"	"GSM8558025_MET_B_barcodes.tsv"	".tsv"	"44574"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\raw\GSM8558025_MET_B_features.tsv"	"SAMPLE_0050\raw\GSM8558025_MET_B_features.tsv"	"GSM8558025_MET_B_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\raw\GSM8558025_MET_B_matrix.mtx"	"SAMPLE_0050\raw\GSM8558025_MET_B_matrix.mtx"	"GSM8558025_MET_B_matrix.mtx"	".mtx"	"109637428"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\spatial\GSM8558025_MET_B_scalefactors_json.json"	"SAMPLE_0050\spatial\GSM8558025_MET_B_scalefactors_json.json"	"GSM8558025_MET_B_scalefactors_json.json"	".json"	"167"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_hires_image.png"	"SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_hires_image.png"	"GSM8558025_MET_B_tissue_hires_image.png"	".png"	"4818729"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_lowres_image.png"	"SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_lowres_image.png"	"GSM8558025_MET_B_tissue_lowres_image.png"	".png"	"428301"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0050"	"visium_cohort_clean\SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_positions_list.csv"	"SAMPLE_0050\spatial\GSM8558025_MET_B_tissue_positions_list.csv"	"GSM8558025_MET_B_tissue_positions_list.csv"	".csv"	"189419"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558025_MET_B_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558025/suppl/GSM8558025_MET_B_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\metadata.json"	"SAMPLE_0051\metadata.json"	"metadata.json"	".json"	"2509"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\raw\GSM8558026_MET_C_barcodes.tsv"	"SAMPLE_0051\raw\GSM8558026_MET_C_barcodes.tsv"	"GSM8558026_MET_C_barcodes.tsv"	".tsv"	"42845"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\raw\GSM8558026_MET_C_features.tsv"	"SAMPLE_0051\raw\GSM8558026_MET_C_features.tsv"	"GSM8558026_MET_C_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\raw\GSM8558026_MET_C_matrix.mtx"	"SAMPLE_0051\raw\GSM8558026_MET_C_matrix.mtx"	"GSM8558026_MET_C_matrix.mtx"	".mtx"	"23171782"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\spatial\GSM8558026_MET_C_scalefactors_json.json"	"SAMPLE_0051\spatial\GSM8558026_MET_C_scalefactors_json.json"	"GSM8558026_MET_C_scalefactors_json.json"	".json"	"156"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_hires_image.png"	"SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_hires_image.png"	"GSM8558026_MET_C_tissue_hires_image.png"	".png"	"5461467"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_lowres_image.png"	"SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_lowres_image.png"	"GSM8558026_MET_C_tissue_lowres_image.png"	".png"	"522254"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0051"	"visium_cohort_clean\SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_positions_list.csv"	"SAMPLE_0051\spatial\GSM8558026_MET_C_tissue_positions_list.csv"	"GSM8558026_MET_C_tissue_positions_list.csv"	".csv"	"190613"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558026_MET_C_tissue_positions_list.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558026/suppl/GSM8558026_MET_C_tissue_positions_list.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0052"	"visium_cohort_clean\SAMPLE_0052\metadata.json"	"SAMPLE_0052\metadata.json"	"metadata.json"	".json"	"2509"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0052"	"visium_cohort_clean\SAMPLE_0052\raw\GSM8558027_MET_D_barcodes.tsv"	"SAMPLE_0052\raw\GSM8558027_MET_D_barcodes.tsv"	"GSM8558027_MET_D_barcodes.tsv"	".tsv"	"60078"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558027_MET_D_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558027/suppl/GSM8558027_MET_D_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0052"	"visium_cohort_clean\SAMPLE_0052\raw\GSM8558027_MET_D_features.tsv"	"SAMPLE_0052\raw\GSM8558027_MET_D_features.tsv"	"GSM8558027_MET_D_features.tsv"	".tsv"	"1348808"	"unique_raw_filename_match"	"raw_visium_new\GSE278936_RAW\GSM8558027_MET_D_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558027/suppl/GSM8558027_MET_D_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
